"","time","cif.control","cif.control.lower","cif.control.upper","cif.exposure","cif.exposure.lower","cif.exposure.upper"
"84",1.4811772758,0.203201032469268,0.160397747668691,0.223810707588261,0.161332129176028,0.145009864864631,0.251558932364239
"85",1.4866529774,0.205467070163816,0.165102356008282,0.226186622984269,0.163182990247871,0.145104602473893,0.25343350299264
"86",1.5085557837,0.207287735109751,0.165740248958619,0.227815373970997,0.164670874635673,0.146175430752348,0.255536283766946
"87",1.5195071869,0.209465945815752,0.167062393790742,0.228843091789792,0.166452096215538,0.149558135087328,0.256297920237816
"88",1.53045859,0.211328163407358,0.169404924113859,0.230875821664386,0.16797575424894,0.149598842443046,0.257160709692253
"89",1.5414099932,0.213183489236492,0.170909397348939,0.232199923243239,0.169494608092915,0.149598842443046,0.257160709692253
"90",1.659137577,0.215767939773381,0.172509267223509,0.236522013732089,0.171611982549087,0.15123500660206,0.260750384938544
"91",1.6728268309,0.217621826744433,0.173447032436546,0.238290781189774,0.173131664183399,0.154014877383192,0.263344159934565
"92",1.6865160849,0.220301892583692,0.175025864318591,0.239787278001939,0.175330348545393,0.156754851005795,0.266737647213867
"93",1.697467488,0.222923287593118,0.178287073157208,0.241806580022762,0.177482592590894,0.157878365589414,0.267456329632657
"94",1.7084188912,0.22443919650091,0.178287073157208,0.245751995192691,0.178727766759695,0.159192702266123,0.269272494098936
"95",1.7303216975,0.226301628307894,0.178332316818137,0.247674780322199,0.180258435383167,0.159209562297891,0.269718036031459
"96",1.7686516085,0.228117126848449,0.180831058437145,0.249622332418969,0.181751349884769,0.160722511567348,0.271567157534744
"97",1.8425735797,0.230277117765043,0.183677787175792,0.252510327952563,0.183528709107709,0.162609970889691,0.277557997189894
"98",1.8480492813,0.230277117765043,0.183677787175792,0.252510327952563,0.183528709107709,0.162609970889691,0.277557997189894
"99",1.87816564,0.234225261812432,0.187562089423092,0.25515780324693,0.186782013274992,0.165931644482325,0.277946919356509
"100",1.8809034908,0.2363804820601,0.187608257819872,0.25647412680832,0.18855959017333,0.16631220617787,0.280924848052581
"101",1.9110198494,0.238262137755018,0.187608257819872,0.258485103027383,0.190112435548967,0.167827470749584,0.287368579866591
"102",1.9192334018,0.240058311249204,0.187639557395043,0.260342881011888,0.191595557354278,0.167847011679982,0.288836571527511
"103",1.9575633128,0.241886634423877,0.189851690087571,0.262536266897241,0.193106078806846,0.169355683306546,0.289158826452214
"104",1.9630390144,0.243610217242521,0.191506325440771,0.264637200595388,0.194530826531607,0.171025380251099,0.291139550246809
"105",1.9904175222,0.245404375621261,0.195320727758474,0.2663226727692,0.196014739954337,0.172564077963343,0.293698551154948
"106",1.993155373,0.247409350603283,0.196108545694331,0.268204732287376,0.197674051323655,0.174655269436044,0.295895838786158
"107",2.0013689254,0.249186803013144,0.199608114420189,0.275183226269191,0.199145882087407,0.176452858343769,0.298597783151025
"108",2.0533880903,0.251311639870605,0.201204763188792,0.277165071099793,0.200906537585408,0.176925282630527,0.30225530182631
"109",2.0561259411,0.255225425541189,0.202673067904832,0.282373549663877,0.204153526915692,0.179005336005907,0.306212060972745
"110",2.0588637919,0.257280139768172,0.203819677806016,0.282373549663877,0.205859283039499,0.18211976945083,0.307907823066199
"111",2.0999315537,0.25868697090828,0.207975386915426,0.282748169168852,0.207027707740443,0.182808923460782,0.311735315085545
"112",2.1108829569,0.260076070104734,0.213104750672491,0.284820719077215,0.208181913392396,0.183781624042916,0.315189133510037
"113",2.1163586585,0.26363522105029,0.217233209592134,0.288458345653185,0.211142574056964,0.185205782984031,0.317798306518688
"114",2.1273100616,0.267696843493823,0.220089075077133,0.292838060052561,0.214525611401289,0.18522500317904,0.32256793450902
"115",2.1409993155,0.269472588598083,0.220528328592684,0.295256877631005,0.216005522111583,0.189666947086284,0.322628330415456
"116",2.1464750171,0.269472588598083,0.220528328592684,0.295256877631005,0.216005522111583,0.189666947086284,0.322628330415456
"117",2.1683778234,0.269472588598083,0.220528328592684,0.295256877631005,0.216005522111583,0.189666947086284,0.322628330415456
"118",2.1848049281,0.271531694821321,0.222732192902234,0.300359022837431,0.217723758319418,0.190194767786672,0.325029531155688
"119",2.1930184805,0.273827775634311,0.223948766531511,0.301243556666466,0.219641169070338,0.19133900892213,0.32503091475779
"120",2.2368240931,0.27561031367532,0.223948766531511,0.301243556666466,0.221130594875795,0.195841921510145,0.327276517010651
"121",2.2861054073,0.27745712337947,0.227652858380661,0.302525466736527,0.222674654534277,0.197200738581295,0.327478799743104
"122",2.2915811088,0.279580195280508,0.229257506750717,0.304280007201329,0.224450922918617,0.199457566660573,0.330469410181387
"123",2.3189596167,0.279580195280508,0.229257506750717,0.304280007201329,0.224450922918617,0.199457566660573,0.330469410181387
"124",2.3381245722,0.28170458518644,0.230613397694881,0.305584471660548,0.226230147073988,0.199464027922188,0.335036987618899
"125",2.3627652293,0.283498266738792,0.231322801626245,0.307167575885013,0.227733285919319,0.202047082259765,0.336980166219861
"126",2.3846680356,0.285010953995654,0.233075064316273,0.308104243551126,0.229001581246939,0.204912644626869,0.33855281178026
"127",2.4339493498,0.287088744429974,0.235681704994127,0.311851226640243,0.230744883254465,0.204912644626869,0.343999333704783
"128",2.4558521561,0.288696673772581,0.237195148361312,0.314564050127737,0.232094685911251,0.206884995805023,0.345891938878951
"129",2.4804928131,0.290773334801059,0.237197979874489,0.318185375434124,0.233839182138504,0.206884995805023,0.351735206752147
"130",2.507871321,0.292527177006142,0.238646412292419,0.319102352928711,0.235313360027948,0.208363516238463,0.353164372857835
"131",2.6091718001,0.294419608657772,0.2409902365861,0.321444878080972,0.236905038896075,0.208402638039101,0.353209943232325
"132",2.6310746064,0.296164097805938,0.242306957574184,0.325976992105737,0.238373148506686,0.209811043285857,0.355053821894933
"133",2.6721423682,0.298128625573672,0.246041677408196,0.328787219355052,0.240027532583926,0.212637840964623,0.357236790348396
"134",2.6967830253,0.298128625573672,0.246041677408196,0.328787219355052,0.240027532583926,0.212637840964623,0.357236790348396
